X1,X2,X3,X4,X5,X6,X7,X8
3.7072077852307275,9.804318074202484,-32.55135136231059,27.494953418419612,12.408691944369966,34.62509548603044,-122.16210390085766,-137.95227323527425
8.228920559161054,6.415632904713547,-36.83551612992904,35.71106412215094,24.339722449152298,56.41030068030803,-190.97432778676867,-212.81461976952082
-13.144702134444232,-9.868091486907653,55.09592904367443,-60.46312895594596,-27.53496164571245,-77.35139775379284,291.36085754111286,319.7302259910878
-1.1518230929084876,2.959555872589063,-0.9274917797151654,2.1786663156799557,0.3027364739249637,-0.6641822739966613,-1.9791185535648483,-5.345815660641116
-1.3174617027481437,-2.098227080925001,11.159211993493882,-13.252558228880957,-6.311562678072036,-17.95343520291667,63.467736435510204,67.2491116799025
4.989948026140865,5.955754262627854,-22.536861700382346,21.987474266764185,8.977269177383398,22.100500689632774,-96.2664279287047,-103.62976014393682
-1.7026735798603954,-0.9286796316287091,3.5111659536103486,-3.6807268151542023,-2.327351811336849,-6.171209787480021,7.005896888555616,14.393359564018738
-8.497178757944345,-7.901655744406083,26.886952348517394,-26.786144581774476,-19.829719091432253,-48.52810116820357,150.82411625236253,166.69870086961487
-0.47303876864133687,0.8336708990945165,6.489724588783999,-8.408006459748945,-1.3271552859211286,2.2009840556888913,20.543316261859864,27.610090719396812
4.115988052819505,-2.097003000886545,6.79663447175507,-2.812697298126377,3.512261807801247,12.471353849543227,-11.682083955676495,-13.808001353290143
2.391113574036622,3.515881987170019,-8.103198378743128,6.27637314243974,4.174014913490314,13.00081983243698,-42.100295990173855,-47.764633946975856
3.8045881941516297,5.609757917101804,-17.78835831955368,19.41854978679322,9.533824486598517,23.455976488186923,-95.17043364848807,-103.2690904223043
1.8214137296600144,1.4954965489736713,-3.4929094791616357,6.762079827352562,1.0323388260423263,3.7438098975288496,-21.035102271737777,-26.445643698107695
-3.360147686298179,-3.4445032772470867,16.260546193710514,-14.801477911692363,-5.030780816510316,-13.83507882113754,66.32306257232352,76.83300274555614
0.3458823571704952,0.47930701277334054,-2.9222368302345503,4.03994783433845,10.372977756461532,27.7307474401015,-53.453108915525675,-61.616210573694886
4.8279735295525015,3.3639491621085678,-19.477420422984473,21.819636293818693,7.473561675616651,17.604627540590208,-91.94367724081997,-102.89301099818822
-7.865005595479682,-5.948440833151638,34.38624450765327,-37.85079891997164,-10.713611082012122,-34.753490204345525,155.3249080199905,168.39423607200396
0.13518917884306003,-2.212842162628255,6.3998550883753005,-3.9586387208055562,-2.032893122337107,-8.028373117773775,24.611972277747768,25.15526185415128
-0.8499945166899898,-0.3332303106983382,2.2734882344727088,-2.241086663118291,1.0783571169733737,3.05984803601986,23.00883977684758,25.608230900247367
-2.400484077487953,-5.414904977468426,14.425677054593256,-17.654644411990965,-3.9581150276650976,-9.240117819457264,66.10217993427365,71.53914765420147
-0.7680241339436618,-5.946030498876828,8.920055635379965,-9.062113254389228,-6.758479784164727,-15.113389239664041,50.41905076785402,56.55985428627925
3.5131145895228726,5.572061381643209,-14.925112487351772,15.568082838414288,12.240743618952218,29.537023766658937,-83.8390348137731,-87.58309262277865
6.090100910879736,4.020891658759933,-17.72823457394836,19.468130439698683,14.837125190361565,42.66736688633322,-121.1409436512227,-133.15381098391495
-0.6443782285530446,-0.9435094469801013,-2.4249734486257615,4.115613824412774,-2.347897138397033,-3.8068271980484796,-4.011488748076887,-7.623532009134575
-3.586440359902528,-2.5513909662488015,12.05700563975538,-11.204303672830317,-9.540858687325873,-19.205436558027912,65.79708670038332,74.51786386846733
4.128775674973866,3.931035924360356,-7.890612514708381,7.642489606894748,5.071546299425238,12.40170382433838,-33.29036150476065,-34.770523428485845
0.6102229432471975,2.9125633875316073,-10.580126948653026,12.442517122608976,6.137328132178114,14.021158556249285,-59.10956104124344,-62.444867646638215
-1.648279044888945,-2.5933414159725356,-4.21375104614498,1.7826407972324154,3.899411012230333,3.726390572556767,-15.91666300558496,-17.864022962209347
2.207506250442627,1.8945538217466706,-11.393379463704829,12.15532763117016,7.639540094796106,28.199015981991852,-72.25655882017233,-79.92634533708996
-1.5373826463400535,0.6276885549430204,11.511144023486668,-13.046051921344908,-7.695224864780584,-18.84735314766966,72.31773286753264,80.12963319527726
-3.528653454943291,-2.9616274127926068,33.857438478345834,-34.93628005534636,-15.597963472964295,-39.397429004709615,158.41540619303666,168.3846668268787
1.2397378225124072,3.337810305717265,-9.365736543915608,10.615413992358466,7.457725560048981,14.528768006943475,-52.39509967554401,-57.54223485698439
-7.564097545883913,-9.15865336043461,38.578418151447956,-38.82242931758693,-20.747296247477404,-54.507172240611574,194.2463343359119,214.60959434491238
2.3571381975345886,3.428226977803042,-4.827453208381932,8.605815857914706,-0.7246791370163184,-2.6132312162479856,-12.057937105273306,-12.069550796913372
-1.2006173714942858,-0.06555597644589084,4.859207576015068,-6.457164916573168,-6.8902061843150015,-20.024685114722402,44.532665747336786,50.62698541737796
-3.00581154369549,1.5919329296199556,12.919929396499873,-15.896279757670362,-4.256237842947512,-12.529119742022196,57.61485667125244,65.48152067174067
2.1230884127064487,7.760012332213757,-17.48626051205458,17.796712919109645,5.707199610223784,6.711212869170295,-59.06803459665044,-63.34301677445616
-8.30356913141036,-7.3455948506425806,19.504458822446686,-26.82695571536888,-12.968881406474564,-35.47806176919707,132.90853305465208,144.45115893652977
-3.2661453647088656,3.169280650978813,11.01312628550276,-11.277438064575557,2.8330516257591665,-0.6687431746018684,26.028587104715562,36.50902713988079
-1.4371762931754806,-0.19610717866836191,7.823521532469253,-8.210650509166808,0.29569564507039514,-5.864571425204239,22.342814701156446,32.514250961561544
2.8727040600769302,0.8233992946050066,-9.549371906243051,10.652398781087253,8.222918063488073,13.806868507529275,-49.737497250255466,-52.5201957124007
-4.090779741964566,-0.741779335344082,16.71051792392246,-20.68287987548509,-7.643714732101994,-27.680161507139797,103.4961861475938,110.82936724422127
-8.251769827896357,-7.958532370018919,20.724414415424754,-25.181647902588104,-21.675469012985186,-55.240272592910415,158.10387187347797,179.96098448617687
2.5500231468486882,0.3548721624997926,-19.60775079485034,23.675932639550943,14.384967571589895,39.2385885654878,-120.08322601397579,-136.005761266626
3.7791191518891445,3.438182604908601,-8.450403085394617,8.353056936033628,12.841836283592343,31.545140562145,-71.33368677886544,-77.40042664882807
-3.68247130705491,-2.001789654546812,6.957689703645957,-6.155278004701263,-5.008449656269394,-15.909868745611778,38.195652735965425,40.72284032710133
-1.759281508378388,-1.3740801171805304,6.354586238744723,-8.653723624803437,-3.8037620958939145,-12.030183145251682,37.07120416233685,39.63707253269406
